command to create set : rwsetbuild testIpList.txt testiplist.set
command : rwfilter --start-date=2016/02/15 --end-date=2016/02/29 --anyset=testiplist.set --type=all --pass=stdout | rwcut > ans5.txt


            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sen|
   172.30.13.65|    224.0.0.251| 5353| 5353| 17|        20|      4053|        |2016/02/23T08:12:09.150| 1779.781|2016/02/23T08:41:48.931| S0|
   172.30.13.17|    224.0.0.252|55897| 5355| 17|         2|       100|        |2016/02/23T08:38:25.923|    0.100|2016/02/23T08:38:26.023| S0|
  172.30.13.250|    224.0.0.251| 5353| 5353| 17|        73|     16880|        |2016/02/23T08:12:09.244| 1779.773|2016/02/23T08:41:49.017| S0|
   172.30.13.17|    224.0.0.252|50943| 5355| 17|         2|       100|        |2016/02/23T08:38:50.444|    0.100|2016/02/23T08:38:50.544| S0|
   172.30.13.17|    224.0.0.252|50969| 5355| 17|         2|       100|        |2016/02/23T08:39:14.017|    0.100|2016/02/23T08:39:14.117| S0|
  172.30.13.123|239.255.255.250|55989| 3702| 17|         3|      2052|        |2016/02/23T08:39:15.323|    6.949|2016/02/23T08:39:22.272| S0|
   172.30.13.66|239.255.255.250|62156| 3702| 17|         4|      2736|        |2016/02/23T08:39:15.334|    7.044|2016/02/23T08:39:22.378| S0|
   172.30.13.17|    224.0.0.252|50224| 5355| 17|         2|       100|        |2016/02/23T08:39:37.586|    0.100|2016/02/23T08:39:37.686| S0|
   172.30.13.17|    224.0.0.252|62819| 5355| 17|         2|       100|        |2016/02/23T08:40:04.462|    0.100|2016/02/23T08:40:04.562| S0|
   172.30.13.17|    224.0.0.252|62516| 5355| 17|         2|       100|        |2016/02/23T08:40:28.097|    0.100|2016/02/23T08:40:28.197| S0|
  172.30.13.123|    224.0.0.252|51453| 5355| 17|         2|       100|        |2016/02/23T08:40:38.287|    0.419|2016/02/23T08:40:38.706| S0|
  172.30.13.123|    224.0.0.252|56177| 5355| 17|         2|       100|        |2016/02/23T08:40:38.288|    0.418|2016/02/23T08:40:38.706| S0|
   172.30.13.17|    224.0.0.252|54740| 5355| 17|         2|       100|        |2016/02/23T08:40:51.666|    0.100|2016/02/23T08:40:51.766| S0|
   172.30.13.17|    224.0.0.252|52379| 5355| 17|         2|       100|        |2016/02/23T08:41:15.237|    0.100|2016/02/23T08:41:15.337| S0|
   172.30.13.65|239.255.255.250|63902| 1900| 17|        12|      1932|        |2016/02/23T08:40:14.045|   76.057|2016/02/23T08:41:30.102| S0|
   172.30.13.17|    224.0.0.252|49879| 5355| 17|         2|       100|        |2016/02/23T08:41:38.804|    0.101|2016/02/23T08:41:38.905| S0|
   172.30.13.66|    224.0.0.252|50477| 5355| 17|         2|       100|        |2016/02/23T08:43:05.403|    0.100|2016/02/23T08:43:05.503| S0|
   172.30.13.17|    224.0.0.252|51223| 5355| 17|         2|       100|        |2016/02/23T08:43:55.215|    0.100|2016/02/23T08:43:55.315| S0|
   172.30.13.17|    224.0.0.252|53904| 5355| 17|         2|       100|        |2016/02/23T08:43:55.215|    0.100|2016/02/23T08:43:55.315| S0|
   172.30.13.17|    224.0.0.252|49262| 5355| 17|         2|       100|        |2016/02/23T08:44:18.903|    0.099|2016/02/23T08:44:19.002| S0|
   172.30.13.17|    224.0.0.252|63707| 5355| 17|         2|       100|        |2016/02/23T08:44:42.839|    0.100|2016/02/23T08:44:42.939| S0|
   172.30.13.66|239.255.255.250| 1900| 1900| 17|        18|      9129|        |2016/02/23T08:44:46.559|    6.084|2016/02/23T08:44:52.643| S0|
   172.30.13.17|    224.0.0.252|62709| 5355| 17|         2|       100|        |2016/02/23T08:45:06.409|    0.100|2016/02/23T08:45:06.509| S0|
   172.30.13.17|    224.0.0.252|49987| 5355| 17|         2|       100|        |2016/02/23T08:45:51.545|    0.099|2016/02/23T08:45:51.644| S0|
   172.30.13.17|    224.0.0.252|57739| 5355| 17|         2|       100|        |2016/02/23T08:46:36.198|    0.100|2016/02/23T08:46:36.298| S0|
   172.30.13.17|    224.0.0.252|54884| 5355| 17|         2|       100|        |2016/02/23T08:47:20.935|    0.099|2016/02/23T08:47:21.034| S0|
   172.30.13.17|    224.0.0.252|51104| 5355| 17|         2|       100|        |2016/02/23T08:48:05.676|    0.099|2016/02/23T08:48:05.775| S0|
   172.30.13.65|239.255.255.250|63902| 1900| 17|        12|      1932|        |2016/02/23T08:46:52.044|   76.064|2016/02/23T08:48:08.108| S0|
   172.30.13.65|    224.0.0.252|56090| 5355| 17|         2|       108|        |2016/02/23T08:48:59.789|    0.096|2016/02/23T08:48:59.885| S0|
   172.30.13.65|    224.0.0.252|53593| 5355| 17|         2|       102|        |2016/02/23T08:49:13.591|    0.092|2016/02/23T08:49:13.683| S0|
   172.30.13.17|    224.0.0.252|62015| 5355| 17|         2|       100|        |2016/02/23T08:50:34.206|    0.099|2016/02/23T08:50:34.305| S0|
  172.30.13.123|    224.0.0.252|50106| 5355| 17|         2|       100|        |2016/02/23T08:50:38.255|    0.418|2016/02/23T08:50:38.673| S0|
  172.30.13.123|    224.0.0.252|56215| 5355| 17|         2|       100|        |2016/02/23T08:50:38.256|    0.417|2016/02/23T08:50:38.673| S0|
   172.30.13.17|    224.0.0.252|49993| 5355| 17|         2|       100|        |2016/02/23T08:51:18.796|    0.099|2016/02/23T08:51:18.895| S0|
   172.30.13.17|    224.0.0.252|53772| 5355| 17|         2|       100|        |2016/02/23T08:52:03.435|    0.104|2016/02/23T08:52:03.539| S0|
   172.30.13.66|239.255.255.250| 1900| 1900| 17|        18|      9129|        |2016/02/23T08:52:10.689|    6.038|2016/02/23T08:52:16.727| S0|
   172.30.13.17|    224.0.0.252|64058| 5355| 17|         2|       100|        |2016/02/23T08:52:48.132|    0.105|2016/02/23T08:52:48.237| S0|
   172.30.13.17|    224.0.0.252|50541| 5355| 17|         2|       100|        |2016/02/23T08:53:33.016|    0.099|2016/02/23T08:53:33.115| S0|
   172.30.13.65|    224.0.0.252|49220| 5355| 17|         2|       100|        |2016/02/23T08:53:56.009|    0.102|2016/02/23T08:53:56.111| S0|
   172.30.13.65|    224.0.0.252|55210| 5355| 17|         2|       106|        |2016/02/23T08:54:03.063|    0.099|2016/02/23T08:54:03.162| S0|
   172.30.13.65|    224.0.0.252|64233| 5355| 17|         2|       118|        |2016/02/23T08:54:03.063|    0.099|2016/02/23T08:54:03.162| S0|
   172.30.13.65|    224.0.0.252|54429| 5355| 17|         2|       108|        |2016/02/23T08:54:03.208|    0.099|2016/02/23T08:54:03.307| S0|
   172.30.13.17|    224.0.0.252|55180| 5355| 17|         2|       100|        |2016/02/23T08:54:17.711|    0.099|2016/02/23T08:54:17.810| S0|
   172.30.13.66|239.255.255.250|57898| 1900| 17|         6|       912|        |2016/02/23T08:54:34.032|    6.004|2016/02/23T08:54:40.036| S0|
   172.30.13.65|239.255.255.250|63902| 1900| 17|        12|      1932|        |2016/02/23T08:53:28.117|   74.162|2016/02/23T08:54:42.279| S0|
   172.30.13.17|    224.0.0.252|56344| 5355| 17|         2|       100|        |2016/02/23T08:55:02.476|    0.100|2016/02/23T08:55:02.576| S0|
   172.30.13.65|    224.0.0.252|53145| 5355| 17|         1|        58|        |2016/02/23T08:55:47.956|    0.000|2016/02/23T08:55:47.956| S0|
   172.30.13.65|    224.0.0.252|63786| 5355| 17|         1|        58|        |2016/02/23T08:55:47.975|    0.000|2016/02/23T08:55:47.975| S0|
  172.30.13.123|239.255.255.250|54247| 1900| 17|         9|      1449|        |2016/02/23T08:55:35.452|   42.304|2016/02/23T08:56:17.756| S0|
   172.30.13.17|    224.0.0.252|59926| 5355| 17|         2|       100|        |2016/02/23T08:57:38.296|    0.099|2016/02/23T08:57:38.395| S0|
   172.30.13.17|    224.0.0.252|57829| 5355| 17|         2|       100|        |2016/02/23T08:58:02.875|    0.099|2016/02/23T08:58:02.974| S0|
   172.30.13.17|    224.0.0.252|65113| 5355| 17|         2|       100|        |2016/02/23T08:58:44.863|    0.099|2016/02/23T08:58:44.962| S0|
   172.30.13.17|    224.0.0.252|52485| 5355| 17|         2|       100|        |2016/02/23T08:59:26.931|    0.100|2016/02/23T08:59:27.031| S0|
   172.30.13.66|239.255.255.250| 1900| 1900| 17|        18|      9129|        |2016/02/23T08:59:34.759|    6.006|2016/02/23T08:59:40.765| S0|
  172.30.13.123|    224.0.0.252|54984| 5355| 17|         2|       100|        |2016/02/23T08:59:48.635|    0.417|2016/02/23T08:59:49.052| S0|
  172.30.13.123|    224.0.0.252|54305| 5355| 17|         2|       100|        |2016/02/23T08:59:48.635|    0.418|2016/02/23T08:59:49.053| S0|
  172.30.13.123|    224.0.0.252|51950| 5355| 17|         2|       100|        |2016/02/23T08:59:49.133|    0.419|2016/02/23T08:59:49.552| S0|
  172.30.13.123|    224.0.0.252|63370| 5355| 17|         2|       100|        |2016/02/23T08:59:49.133|    0.419|2016/02/23T08:59:49.552| S0|
  172.30.13.123|239.255.255.250|50755| 3702| 17|         2|      1304|        |2016/02/23T08:59:50.300|    0.237|2016/02/23T08:59:50.537| S0|
  172.30.13.123|239.255.255.250|57612| 3702| 17|         4|      4440|        |2016/02/23T08:59:49.300|    2.191|2016/02/23T08:59:51.491| S0|
  172.30.13.123|    224.0.0.252|65326| 5355| 17|         2|       100|        |2016/02/23T08:59:51.295|    0.413|2016/02/23T08:59:51.708| S0|
  172.30.13.123|    224.0.0.252|62346| 5355| 17|         2|       100|        |2016/02/23T08:59:51.296|    0.413|2016/02/23T08:59:51.709| S0|
  172.30.13.123|239.255.255.250|52450| 3702| 17|         2|      1304|        |2016/02/23T08:59:52.317|    0.204|2016/02/23T08:59:52.521| S0|
  172.30.13.123|    224.0.0.252|59927| 5355| 17|         2|       114|        |2016/02/23T08:59:52.306|    0.418|2016/02/23T08:59:52.724| S0|
  172.30.13.123|    224.0.0.252|64369| 5355| 17|         2|       122|        |2016/02/23T08:59:52.307|    0.418|2016/02/23T08:59:52.725| S0|
  172.30.13.123|    224.0.0.252|52449| 5355| 17|         2|       116|        |2016/02/23T08:59:52.308|    0.417|2016/02/23T08:59:52.725| S0|
  172.30.13.123|    224.0.0.252|64027| 5355| 17|         2|       100|        |2016/02/23T08:59:54.291|    0.420|2016/02/23T08:59:54.711| S0|
  172.30.13.123|    224.0.0.252|65425| 5355| 17|         2|       100|        |2016/02/23T08:59:54.290|    0.421|2016/02/23T08:59:54.711| S0|
  172.30.13.123|239.255.255.250|50752| 1900| 17|         9|      1449|        |2016/02/23T08:59:51.645|   10.006|2016/02/23T09:00:01.651| S0|
  172.30.13.250|    224.0.0.251| 5353| 5353| 17|        78|     18165|        |2016/02/23T08:43:27.528| 1799.991|2016/02/23T09:13:27.519| S0|
   172.30.13.65|    224.0.0.251| 5353| 5353| 17|        19|      4559|        |2016/02/23T08:43:27.437| 1794.336|2016/02/23T09:13:21.773| S0|
   172.30.13.65|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:04:03.566|    0.000|2016/02/23T08:04:03.566| S0|
   172.30.13.66|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:04:37.059|    0.000|2016/02/23T08:04:37.059| S0|
  172.30.13.123|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:06:58.758|    0.000|2016/02/23T08:06:58.758| S0|
  172.30.13.123|  172.30.13.255|  137|  137| 17|         3|       234|        |2016/02/23T08:10:11.879|    1.506|2016/02/23T08:10:13.385| S0|
   172.30.13.66|  172.30.13.255|  138|  138| 17|         3|       669|        |2016/02/23T08:11:46.673|  287.470|2016/02/23T08:16:34.143| S0|
   172.30.13.65|  172.30.13.255|  138|  138| 17|         2|       449|        |2016/02/23T08:16:03.182|  155.787|2016/02/23T08:18:38.969| S0|
  172.30.13.123|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:18:56.607|    0.000|2016/02/23T08:18:56.607| S0|
   172.30.13.65|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:28:04.339|    0.000|2016/02/23T08:28:04.339| S0|
   172.30.13.66|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:28:36.946|    0.000|2016/02/23T08:28:36.946| S0|
  172.30.13.123|  172.30.13.255|  138|  138| 17|         2|       432|        |2016/02/23T08:29:26.396|    0.007|2016/02/23T08:29:26.403| S0|
  172.30.13.123|  172.30.13.255|  137|  137| 17|        45|      3708|        |2016/02/23T08:20:11.942|  627.877|2016/02/23T08:30:39.819| S0|
   172.30.13.66|  172.30.13.255|  137|  137| 17|         3|       234|        |2016/02/23T08:33:13.860|    1.518|2016/02/23T08:33:15.378| S0|
   172.30.13.65|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:40:01.462|    0.000|2016/02/23T08:40:01.462| S0|
   172.30.13.66|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:40:35.144|    0.000|2016/02/23T08:40:35.144| S0|
  172.30.13.123|  172.30.13.255|  137|  137| 17|         3|       234|        |2016/02/23T08:40:38.286|    1.512|2016/02/23T08:40:39.798| S0|
  172.30.13.123|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:41:27.831|    0.000|2016/02/23T08:41:27.831| S0|
   172.30.13.66|  172.30.13.255|  137|  137| 17|        36|      2808|        |2016/02/23T08:43:05.703|  360.887|2016/02/23T08:49:06.590| S0|
   172.30.13.65|  172.30.13.255|  137|  137| 17|      1102|     85956|        |2016/02/23T08:25:03.631| 1799.973|2016/02/23T08:55:03.604| S0|
  172.30.13.123|  172.30.13.255|  137|  137| 17|         3|       234|        |2016/02/23T08:50:38.254|    1.496|2016/02/23T08:50:39.750| S0|
   172.30.13.65|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:52:00.961|    0.000|2016/02/23T08:52:00.961| S0|
   172.30.13.66|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:52:36.924|    0.000|2016/02/23T08:52:36.924| S0|
  172.30.13.123|  172.30.13.255|  138|  138| 17|         1|       229|        |2016/02/23T08:53:29.207|    0.000|2016/02/23T08:53:29.207| S0|
   172.30.13.66|  172.30.13.255|  137|  137| 17|         3|       234|        |2016/02/23T08:54:41.682|    1.500|2016/02/23T08:54:43.182| S0|
   172.30.13.17|  172.30.13.255|  137|  137| 17|       147|     11466|        |2016/02/23T08:29:41.250| 1787.481|2016/02/23T08:59:28.731| S0|
  172.30.13.123|  172.30.13.255|  138|  138| 17|         3|       634|        |2016/02/23T08:59:57.383|   50.201|2016/02/23T09:00:47.584| S0|
  172.30.13.123|  172.30.13.255|  137|  137| 17|        49|      4110|        |2016/02/23T08:59:51.294|  166.678|2016/02/23T09:02:37.972| S0|
   172.30.13.65|  172.30.13.255|  137|  137| 17|      1090|     85020|        |2016/02/23T08:55:04.356| 1799.882|2016/02/23T09:25:04.238| S0|
   172.30.13.17|    224.0.0.252|54532| 5355| 17|         2|       100|        |2016/02/23T09:00:08.952|    0.100|2016/02/23T09:00:09.052| S0|
  172.30.13.123|    224.0.0.252|53634| 5355| 17|         2|       100|        |2016/02/23T09:00:09.302|    0.426|2016/02/23T09:00:09.728| S0|
  172.30.13.123|    224.0.0.252|56363| 5355| 17|         2|       100|        |2016/02/23T09:00:09.302|    0.426|2016/02/23T09:00:09.728| S0|
   172.30.13.17|    224.0.0.252|63381| 5355| 17|         2|       100|        |2016/02/23T09:00:51.022|    0.099|2016/02/23T09:00:51.121| S0|
  172.30.13.123|    224.0.0.252|61544| 5355| 17|         2|       100|        |2016/02/23T09:01:09.306|    0.419|2016/02/23T09:01:09.725| S0|
  172.30.13.123|    224.0.0.252|64340| 5355| 17|         2|       100|        |2016/02/23T09:01:09.307|    0.419|2016/02/23T09:01:09.726| S0|
   172.30.13.17|    224.0.0.252|54365| 5355| 17|         2|       100|        |2016/02/23T09:01:33.089|    0.097|2016/02/23T09:01:33.186| S0|
   172.30.13.65|239.255.255.250|63902| 1900| 17|        12|      1932|        |2016/02/23T09:00:30.154|   75.069|2016/02/23T09:01:45.223| S0|
   172.30.13.17|    224.0.0.252|53460| 5355| 17|         2|       100|        |2016/02/23T09:01:56.732|    0.106|2016/02/23T09:01:56.838| S0|
   172.30.13.17|    224.0.0.252|49397| 5355| 17|         2|       100|        |2016/02/23T09:02:20.413|    0.108|2016/02/23T09:02:20.521| S0|
   172.30.13.65|    224.0.0.252|56991| 5355| 17|         2|       108|        |2016/02/23T09:03:59.828|    0.095|2016/02/23T09:03:59.923| S0|
   172.30.13.65|    224.0.0.252|57273| 5355| 17|         2|       102|        |2016/02/23T09:04:13.633|    0.092|2016/02/23T09:04:13.725| S0|
   172.30.13.17|    224.0.0.252|50082| 5355| 17|         2|       100|        |2016/02/23T09:04:32.337|    0.103|2016/02/23T09:04:32.440| S0|
   172.30.13.17|    224.0.0.252|60010| 5355| 17|         2|       100|        |2016/02/23T09:04:55.983|    0.109|2016/02/23T09:04:56.092| S0|
   172.30.13.17|    224.0.0.252|55454| 5355| 17|         2|       100|        |2016/02/23T09:05:19.647|    0.097|2016/02/23T09:05:19.744| S0|
   172.30.13.17|    224.0.0.252|59070| 5355| 17|         2|       100|        |2016/02/23T09:05:43.893|    0.094|2016/02/23T09:05:43.987| S0|
   172.30.13.17|    224.0.0.252|62709| 5355| 17|         2|       100|        |2016/02/23T09:06:07.849|    0.101|2016/02/23T09:06:07.950| S0|
   172.30.13.17|    224.0.0.252|55955| 5355| 17|         2|       100|        |2016/02/23T09:06:31.564|    0.099|2016/02/23T09:06:31.663| S0|
   172.30.13.17|    224.0.0.252|57506| 5355| 17|         2|       100|        |2016/02/23T09:06:55.209|    0.107|2016/02/23T09:06:55.316| S0|
   172.30.13.66|239.255.255.250| 1900| 1900| 17|        18|      9129|        |2016/02/23T09:06:58.718|    6.037|2016/02/23T09:07:04.755| S0|
   172.30.13.17|    224.0.0.252|59182| 5355| 17|         2|       100|        |2016/02/23T09:07:20.776|    0.094|2016/02/23T09:07:20.870| S0|
   172.30.13.17|    224.0.0.252|59806| 5355| 17|         2|       100|        |2016/02/23T09:07:44.480|    0.103|2016/02/23T09:07:44.583| S0|
   172.30.13.17|    224.0.0.252|55468| 5355| 17|         2|       100|        |2016/02/23T09:08:08.734|    0.107|2016/02/23T09:08:08.841| S0|
   172.30.13.17|    224.0.0.252|49797| 5355| 17|         2|       100|        |2016/02/23T09:08:32.698|    0.106|2016/02/23T09:08:32.804| S0|
   172.30.13.65|239.255.255.250|63902| 1900| 17|        12|      1932|        |2016/02/23T09:07:25.168|   74.095|2016/02/23T09:08:39.263| S0|
   172.30.13.17|    224.0.0.252|56056| 5355| 17|         2|       100|        |2016/02/23T09:08:56.347|    0.109|2016/02/23T09:08:56.456| S0|
   172.30.13.66|239.255.255.250|62156| 3702| 17|         2|      1368|        |2016/02/23T09:08:59.155|    0.085|2016/02/23T09:08:59.240| S0|
  172.30.13.123|239.255.255.250|54730| 3702| 17|         1|       684|        |2016/02/23T09:08:59.256|    0.000|2016/02/23T09:08:59.256| S0|
   172.30.13.17|    224.0.0.252|62336| 5355| 17|         2|       100|        |2016/02/23T09:09:20.591|    0.109|2016/02/23T09:09:20.700| S0|
   172.30.13.17|    224.0.0.252|61298| 5355| 17|         2|       100|        |2016/02/23T09:09:20.637|    0.094|2016/02/23T09:09:20.731| S0|
   172.30.13.17|    224.0.0.252|52729| 5355| 17|         2|       100|        |2016/02/23T09:09:23.262|    0.105|2016/02/23T09:09:23.367| S0|
   172.30.13.17|    224.0.0.252|59631| 5355| 17|         2|       100|        |2016/02/23T09:09:35.634|    0.104|2016/02/23T09:09:35.738| S0|
   172.30.13.17|    224.0.0.252|55267| 5355| 17|         2|       100|        |2016/02/23T09:09:38.269|    0.106|2016/02/23T09:09:38.375| S0|
   172.30.13.17|    224.0.0.252|64565| 5355| 17|         2|       100|        |2016/02/23T09:09:44.257|    0.108|2016/02/23T09:09:44.365| S0|
   172.30.13.17|    224.0.0.252|62306| 5355| 17|         2|       100|        |2016/02/23T09:09:45.645|    0.108|2016/02/23T09:09:45.753| S0|
